iter	RMSE
2912	0.0737006815
2913	0.07368343965
2914	0.07365514367
2915	0.07364445874
2916	0.07363832501
2917	0.07363119536
2918	0.07361039764
2919	0.07359691105
2920	0.07357775683
2921	0.07356665731
2922	0.07354951752
2923	0.07352367019
2924	0.07351128044
2925	0.07349001518
2926	0.07347545253
2927	0.07346113373
2928	0.07344046474
2929	0.07342449438
2930	0.07341579031
2931	0.07338976437
2932	0.07337950794
2933	0.07337483271
2934	0.07335271402
2935	0.0733404028
2936	0.07332706004
2937	0.07331890124
2938	0.07330091635
2939	0.07327997272
2940	0.07326952569
2941	0.07325782376
2942	0.07323459021
2943	0.07321835154
2944	0.07320471981
2945	0.07319652944
2946	0.07318568469
2947	0.07317226266
2948	0.07315351581
2949	0.0731369824
2950	0.0731308611
2951	0.07311582578
2952	0.07310430277
2953	0.07309998258
2954	0.07308178706
2955	0.07307791808
2956	0.07305668952
2957	0.07304404941
2958	0.07303190517
2959	0.07301472809
2960	0.07300348094
2961	0.07298358285
2962	0.07297117404
2963	0.07296049717
2964	0.07294572533
2965	0.07292063305
2966	0.07290995408
2967	0.07288194928
2968	0.07286982512
2969	0.07285811141
2970	0.07284153676
2971	0.07283269656
2972	0.07281675199
2973	0.07280751614
2974	0.07279860123
2975	0.07278396323
2976	0.07277190227
2977	0.07275237693
2978	0.07273783179
2979	0.07272826905
2980	0.07272084021
2981	0.07271007098
2982	0.07269179043
2983	0.07267634635
2984	0.07266970074
2985	0.0726558784
2986	0.0726403037
2987	0.07261600786
2988	0.07259794328
2989	0.07258766058
2990	0.07257771408
2991	0.07256575302
2992	0.07255832508
2993	0.07255429275
2994	0.07254000418
2995	0.07253329434
2996	0.07251809421
2997	0.07250354183
2998	0.07249146136
2999	0.07247276485
3000	0.07245921116
3001	0.07244609872
3002	0.07243967161
3003	0.07242563342
3004	0.07241706171
3005	0.07240789703
3006	0.07240285353
3007	0.07238989929
3008	0.07238077171
3009	0.07236556585
3010	0.07234601996
3011	0.07234277208
3012	0.07233657904
3013	0.07232174042
3014	0.07230391203
3015	0.07229482998
3016	0.07228978933
3017	0.0722810902
3018	0.07227095829
3019	0.07226441598
3020	0.07225649559
3021	0.0722491613
3022	0.07223818052
3023	0.07222608691
3024	0.07220978923
3025	0.07220195199
3026	0.07218861519
3027	0.07217157039
3028	0.07215620347
3029	0.07213213187
3030	0.07210870556
3031	0.07209652649
3032	0.07208243985
3033	0.07207274421
3034	0.07206202835
3035	0.0720555512
3036	0.07204953606
3037	0.07203340153
3038	0.07202362645
3039	0.07201323255
3040	0.07200479141
3041	0.07199280673
3042	0.07197942867
3043	0.07196795574
3044	0.07195199059
3045	0.07194413554
3046	0.07193557553
3047	0.07192666143
3048	0.07192356515
3049	0.07191720109
3050	0.07190674296
3051	0.0718900937
3052	0.07187713691
3053	0.0718642185
3054	0.07185675119
3055	0.0718408291
3056	0.07183297404
3057	0.07181908256
3058	0.07180719282
3059	0.07179146643
3060	0.07178310823
3061	0.07177389824
3062	0.071758146
3063	0.07173886973
3064	0.07171955592
3065	0.07171702509
3066	0.07170815556
3067	0.07168747533
3068	0.07167809529
3069	0.07166327669
3070	0.07165984701
3071	0.07164633721
3072	0.07163286083
3073	0.07162285196
3074	0.07159827067
3075	0.07158566186
3076	0.07158000972
3077	0.07156948329
3078	0.07156438177
3079	0.07154636555
3080	0.07153780366
3081	0.07151866884
3082	0.07149176921
3083	0.07147498112
3084	0.07146818766
3085	0.0714553168
3086	0.0714383884
3087	0.07143108556
3088	0.07141129917
3089	0.07140266897
3090	0.07138999178
3091	0.07138659321
3092	0.07137682619
3093	0.07136269281
3094	0.0713455204
3095	0.07132794498
3096	0.07131118837
3097	0.07130416183
3098	0.07128620593
3099	0.07127715189
3100	0.07126956659
3101	0.07125705726
3102	0.07124239751
